,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6,0.050000,0.253536,-0.120292,-0.035288,-0.959169,-0.099810,0.053374,0.133170,0.000158,-0.299575,0.053416,0.000213,0.952223,0.000053,0.053525,0.000008,0.951277,0.000090,0.053180,0.399288,0.977954,-0.299730,0.053416,0.000196,0.000196,0.053525,0.000063,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
7,0.058333,0.253557,-0.120345,-0.035339,-0.959154,-0.099814,0.053355,0.133178,0.000096,-0.299596,0.053377,0.000247,0.968804,0.000032,0.053509,0.000003,0.964971,0.000121,0.053180,0.399283,0.993864,-0.299706,0.053377,0.000272,0.000162,0.053509,0.000011,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
8,0.066667,0.253606,-0.120405,-0.035262,-0.959137,-0.099841,0.053339,0.133171,0.000062,-0.299633,0.053377,0.000255,0.979015,-0.000005,0.053459,-0.000011,0.977771,0.000115,0.053180,0.399269,0.996454,-0.299706,0.053377,0.000272,0.000080,0.053459,-0.000010,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
9,0.075000,0.253487,-0.120318,-0.035263,-0.959179,-0.099809,0.053405,0.133202,0.000099,-0.299579,0.053474,0.000253,0.979552,0.000049,0.053561,0.000037,0.963030,0.000102,0.053180,0.399317,0.982897,-0.299659,0.053474,0.000251,0.000130,0.053561,0.000106,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
10,0.083333,0.253565,-0.120362,-0.035329,-0.959151,-0.099834,0.053352,0.133189,0.000088,-0.299619,0.053377,0.000264,0.976113,0.000009,0.053501,0.000012,0.968004,0.000109,0.053180,0.399292,0.989588,-0.299706,0.053377,0.000272,0.000104,0.053501,0.000045,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
11,0.091667,0.253447,-0.120262,-0.035327,-0.959194,-0.099783,0.053419,0.133210,0.000134,-0.299542,0.053474,0.000246,0.969564,0.000085,0.053603,0.000052,0.950055,0.000108,0.053180,0.399332,0.979910,-0.299659,0.053474,0.000251,0.000210,0.053603,0.000130,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
12,0.100000,0.253591,-0.120378,-0.035203,-0.959146,-0.099830,0.053354,0.133126,0.000121,-0.299611,0.053416,0.000194,0.959659,0.000017,0.053467,-0.000048,0.965161,0.000104,0.053180,0.399232,0.984402,-0.299730,0.053416,0.000196,0.000136,0.053467,-0.000069,0.000103,0.053180,0.399251,-0.537585,0.023221,0.313812
13,0.108333,0.253667,-0.120451,-0.034959,-0.959126,-0.099791,0.053344,0.133121,0.000111,-0.299574,0.053474,0.000192,0.972682,0.000054,0.053379,-0.000055,0.958843,0.000146,0.053180,0.399225,0.985579,-0.299659,0.053474,0.000251,0.000185,0.053379,-0.000142,0.000103,0.053180,0.399251,-0.537616,0.023257,0.313797
14,0.116667,0.253391,-0.120232,-0.035543,-0.959205,-0.099850,0.053422,0.133213,0.000163,-0.299616,0.053416,0.000259,0.966722,0.000012,0.053669,0.000050,0.949548,0.000056,0.053180,0.399329,0.961726,-0.299730,0.053416,0.000196,0.000080,0.053669,0.000193,0.000103,0.053180,0.399251,-0.537616,0.023257,0.313797
15,0.125000,0.253432,-0.120244,-0.035549,-0.959192,-0.099799,0.053397,0.133208,0.000143,-0.299568,0.053377,0.000259,0.962803,0.000059,0.053635,0.000042,0.947570,0.000113,0.053180,0.399322,0.982465,-0.299706,0.053377,0.000272,0.000210,0.053635,0.000102,0.000103,0.053180,0.399251,-0.537616,0.023257,0.313797
16,0.133333,0.253630,-0.120404,-0.035216,-0.959132,-0.099823,0.053330,0.133160,0.000079,-0.299611,0.053377,0.000239,0.972038,0.000017,0.053435,-0.000020,0.971386,0.000126,0.053180,0.399260,0.997046,-0.299706,0.053377,0.000272,0.000136,0.053435,-0.000043,0.000103,0.053180,0.399251,-0.537616,0.023257,0.313797
17,0.141667,0.253473,-0.120313,-0.035289,-0.959182,-0.099809,0.053410,0.133200,0.000097,-0.299579,0.053474,0.000252,0.979612,0.000049,0.053575,0.000034,0.963868,0.000103,0.053180,0.399314,0.983676,-0.299659,0.053474,0.000251,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537616,0.023257,0.313797
18,0.150000,0.253546,-0.120373,-0.035165,-0.959160,-0.099818,0.053385,0.133182,0.000070,-0.299595,0.053474,0.000244,0.982864,0.000033,0.053501,0.000011,0.973893,0.000108,0.053180,0.399291,0.990448,-0.299659,0.053474,0.000251,0.000104,0.053501,0.000045,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
19,0.158333,0.253614,-0.120368,-0.035240,-0.959140,-0.099811,0.053336,0.133178,0.000099,-0.299592,0.053377,0.000245,0.967653,0.000036,0.053452,0.000004,0.963872,0.000122,0.053180,0.399284,0.993917,-0.299706,0.053377,0.000272,0.000171,0.053453,0.000011,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
20,0.166667,0.253473,-0.120313,-0.035289,-0.959182,-0.099809,0.053410,0.133200,0.000097,-0.299579,0.053474,0.000252,0.979612,0.000049,0.053575,0.000034,0.963868,0.000103,0.053180,0.399314,0.983676,-0.299659,0.053474,0.000251,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
21,0.175000,0.253537,-0.120370,-0.035183,-0.959162,-0.099820,0.053388,0.133182,0.000068,-0.299597,0.053474,0.000245,0.983612,0.000031,0.053511,0.000011,0.974668,0.000107,0.053180,0.399291,0.990474,-0.299659,0.053474,0.000251,0.000098,0.053510,0.000045,0.000103,0.053180,0.399251,-0.537714,0.023418,0.313750
22,0.183333,0.253458,-0.120263,-0.035506,-0.959185,-0.099818,0.053389,0.133226,0.000142,-0.299590,0.053377,0.000280,0.970045,0.000038,0.053609,0.000058,0.948043,0.000098,0.053180,0.399338,0.975696,-0.299706,0.053377,0.000272,0.000152,0.053609,0.000156,0.000103,0.053180,0.399251,-0.537863,0.023262,0.313715
23,0.191667,0.253546,-0.120373,-0.035165,-0.959160,-0.099818,0.053385,0.133182,0.000070,-0.299595,0.053474,0.000244,0.982864,0.000033,0.053501,0.000011,0.973893,0.000108,0.053180,0.399291,0.990448,-0.299659,0.053474,0.000251,0.000104,0.053501,0.000045,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
24,0.200000,0.253455,-0.120310,-0.035321,-0.959186,-0.099809,0.053415,0.133194,0.000091,-0.299580,0.053474,0.000247,0.979485,0.000047,0.053593,0.000027,0.966260,0.000106,0.053180,0.399306,0.986194,-0.299659,0.053474,0.000251,0.000131,0.053593,0.000079,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
25,0.208333,0.253473,-0.120299,-0.035484,-0.959177,-0.099825,0.053383,0.133200,0.000109,-0.299605,0.053377,0.000267,0.972727,0.000023,0.053593,0.000027,0.960363,0.000107,0.053180,0.399307,0.985334,-0.299706,0.053377,0.000272,0.000131,0.053593,0.000079,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
26,0.216667,0.253473,-0.120313,-0.035289,-0.959182,-0.099809,0.053410,0.133200,0.000097,-0.299579,0.053474,0.000252,0.979612,0.000049,0.053575,0.000034,0.963868,0.000103,0.053180,0.399314,0.983676,-0.299659,0.053474,0.000251,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537763,0.023094,0.313762
27,0.225000,0.253630,-0.120404,-0.035216,-0.959132,-0.099823,0.053330,0.133160,0.000079,-0.299611,0.053377,0.000239,0.972038,0.000017,0.053435,-0.000020,0.971386,0.000126,0.053180,0.399260,0.997046,-0.299706,0.053377,0.000272,0.000136,0.053435,-0.000043,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
28,0.233333,0.253511,-0.120331,-0.035222,-0.959173,-0.099810,0.053397,0.133202,0.000098,-0.299580,0.053474,0.000253,0.979891,0.000048,0.053537,0.000036,0.963593,0.000102,0.053180,0.399316,0.983121,-0.299659,0.053474,0.000251,0.000127,0.053537,0.000104,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
29,0.241667,0.253382,-0.120220,-0.035438,-0.959213,-0.099794,0.053441,0.133238,0.000152,-0.299550,0.053474,0.000269,0.973565,0.000078,0.053668,0.000083,0.943186,0.000091,0.053180,0.399363,0.969039,-0.299659,0.053474,0.000251,0.000178,0.053668,0.000217,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
30,0.250000,0.253498,-0.120291,-0.035437,-0.959173,-0.099806,0.053375,0.133198,0.000125,-0.299580,0.053377,0.000256,0.965556,0.000048,0.053569,0.000029,0.954108,0.000115,0.053180,0.399309,0.986250,-0.299706,0.053377,0.000272,0.000188,0.053569,0.000072,0.000103,0.053180,0.399251,-0.537763,0.023094,0.313762
31,0.258333,0.253551,-0.120300,-0.035261,-0.959164,-0.099822,0.053368,0.133185,0.000162,-0.299587,0.053416,0.000229,0.956671,0.000041,0.053509,0.000024,0.949761,0.000079,0.053180,0.399304,0.971990,-0.299730,0.053416,0.000196,0.000160,0.053509,0.000111,0.000103,0.053180,0.399251,-0.537763,0.023094,0.313762
32,0.266667,0.253537,-0.120308,-0.035370,-0.959163,-0.099807,0.053362,0.133200,0.000126,-0.299581,0.053377,0.000257,0.965869,0.000047,0.053530,0.000031,0.953751,0.000114,0.053180,0.399311,0.985579,-0.299706,0.053377,0.000272,0.000186,0.053530,0.000077,0.000103,0.053180,0.399251,-0.537763,0.023094,0.313762
33,0.275000,0.253558,-0.120362,-0.035142,-0.959159,-0.099795,0.053381,0.133169,0.000080,-0.299567,0.053474,0.000224,0.974117,0.000061,0.053490,0.000001,0.970119,0.000122,0.053180,0.399281,0.995422,-0.299659,0.053474,0.000251,0.000174,0.053490,0.000005,0.000103,0.053180,0.399251,-0.537863,0.023262,0.313715
34,0.283333,0.253491,-0.120303,-0.035452,-0.959173,-0.099825,0.053377,0.133207,0.000115,-0.299604,0.053377,0.000271,0.972858,0.000024,0.053575,0.000035,0.957975,0.000104,0.053180,0.399315,0.982815,-0.299706,0.053377,0.000272,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
35,0.291667,0.253447,-0.120425,-0.035125,-0.959181,-0.099807,0.053373,0.133125,0.000119,-0.299594,0.053512,0.000203,0.976534,0.000033,0.053501,-0.000054,0.958869,0.000141,0.053104,0.399226,0.975026,-0.299683,0.053512,0.000176,0.000104,0.053501,0.000045,0.000160,0.053104,0.399154,-0.537800,0.023148,0.313667
36,0.300000,0.253473,-0.120313,-0.035289,-0.959182,-0.099809,0.053410,0.133200,0.000097,-0.299579,0.053474,0.000252,0.979612,0.000049,0.053575,0.000034,0.963868,0.000103,0.053180,0.399314,0.983676,-0.299659,0.053474,0.000251,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537836,0.023229,0.313813
37,0.308333,0.253458,-0.120263,-0.035506,-0.959185,-0.099818,0.053389,0.133226,0.000142,-0.299590,0.053377,0.000280,0.970045,0.000038,0.053609,0.000058,0.948043,0.000098,0.053180,0.399338,0.975696,-0.299706,0.053377,0.000272,0.000152,0.053609,0.000156,0.000103,0.053180,0.399251,-0.537616,0.023257,0.313797
38,0.316667,0.253636,-0.120422,-0.035011,-0.959136,-0.099803,0.053355,0.133152,0.000066,-0.299582,0.053474,0.000217,0.977250,0.000046,0.053411,-0.000020,0.975506,0.000127,0.053180,0.399260,0.997675,-0.299659,0.053474,0.000251,0.000149,0.053411,-0.000045,0.000103,0.053180,0.399251,-0.537863,0.023262,0.313715
39,0.325000,0.253546,-0.120373,-0.035165,-0.959160,-0.099818,0.053385,0.133182,0.000070,-0.299595,0.053474,0.000244,0.982864,0.000033,0.053501,0.000011,0.973893,0.000108,0.053180,0.399291,0.990448,-0.299659,0.053474,0.000251,0.000104,0.053501,0.000045,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
40,0.333333,0.253544,-0.120365,-0.035168,-0.959162,-0.099799,0.053386,0.133164,0.000071,-0.299574,0.053474,0.000223,0.975815,0.000054,0.053504,-0.000006,0.973811,0.000123,0.053180,0.399274,0.997415,-0.299659,0.053474,0.000251,0.000160,0.053504,-0.000010,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
41,0.341667,0.253433,-0.120249,-0.035549,-0.959191,-0.099817,0.053397,0.133227,0.000144,-0.299588,0.053377,0.000280,0.969572,0.000040,0.053634,0.000060,0.947175,0.000098,0.053180,0.399340,0.975301,-0.299706,0.053377,0.000272,0.000156,0.053634,0.000160,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
42,0.350000,0.253487,-0.120318,-0.035263,-0.959179,-0.099809,0.053405,0.133202,0.000099,-0.299579,0.053474,0.000253,0.979552,0.000049,0.053561,0.000037,0.963030,0.000102,0.053180,0.399317,0.982897,-0.299659,0.053474,0.000251,0.000130,0.053561,0.000106,0.000103,0.053180,0.399251,-0.537836,0.023229,0.313813
43,0.358333,0.253523,-0.120301,-0.035313,-0.959170,-0.099833,0.053378,0.133183,0.000149,-0.299602,0.053416,0.000233,0.960784,0.000026,0.053537,0.000019,0.954745,0.000076,0.053180,0.399298,0.972861,-0.299730,0.053416,0.000196,0.000127,0.053537,0.000104,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
44,0.366667,0.253595,-0.120362,-0.035273,-0.959145,-0.099815,0.053343,0.133179,0.000097,-0.299596,0.053377,0.000248,0.969088,0.000032,0.053471,0.000005,0.964613,0.000120,0.053180,0.399285,0.993224,-0.299706,0.053377,0.000272,0.000160,0.053471,0.000016,0.000103,0.053180,0.399251,-0.537863,0.023262,0.313715
45,0.375000,0.253511,-0.120331,-0.035222,-0.959173,-0.099810,0.053397,0.133202,0.000098,-0.299580,0.053474,0.000253,0.979891,0.000048,0.053537,0.000036,0.963593,0.000102,0.053180,0.399316,0.983121,-0.299659,0.053474,0.000251,0.000127,0.053537,0.000104,0.000103,0.053180,0.399251,-0.537800,0.023148,0.313667
46,0.383333,0.253612,-0.120415,-0.035053,-0.959141,-0.099807,0.053363,0.133153,0.000061,-0.299587,0.053474,0.000220,0.978785,0.000041,0.053435,-0.000021,0.977272,0.000125,0.053180,0.399259,0.997906,-0.299659,0.053474,0.000251,0.000136,0.053435,-0.000043,0.000103,0.053180,0.399251,-0.537863,0.023262,0.313715
47,0.391667,0.253630,-0.120404,-0.035216,-0.959132,-0.099823,0.053330,0.133160,0.000079,-0.299611,0.053377,0.000239,0.972038,0.000017,0.053435,-0.000020,0.971386,0.000126,0.053180,0.399260,0.997046,-0.299706,0.053377,0.000272,0.000136,0.053435,-0.000043,0.000103,0.053180,0.399251,-0.537651,0.023304,0.313702
48,0.400000,0.253473,-0.120313,-0.035289,-0.959182,-0.099809,0.053410,0.133200,0.000097,-0.299579,0.053474,0.000252,0.979612,0.000049,0.053575,0.000034,0.963868,0.000103,0.053180,0.399314,0.983676,-0.299659,0.053474,0.000251,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537869,0.023381,0.313731
49,0.408333,0.253506,-0.120308,-0.035426,-0.959169,-0.099825,0.053372,0.133209,0.000117,-0.299603,0.053377,0.000272,0.972798,0.000025,0.053561,0.000037,0.957137,0.000103,0.053180,0.399317,0.982037,-0.299706,0.053377,0.000272,0.000130,0.053561,0.000106,0.000103,0.053180,0.399251,-0.537869,0.023381,0.313731
50,0.416667,0.253453,-0.120277,-0.035319,-0.959191,-0.099802,0.053417,0.133221,0.000127,-0.299564,0.053474,0.000262,0.976631,0.000064,0.053596,0.000061,0.952763,0.000096,0.053180,0.399341,0.975551,-0.299659,0.053474,0.000251,0.000154,0.053596,0.000165,0.000103,0.053180,0.399251,-0.537869,0.023381,0.313731
51,0.425000,0.253491,-0.120303,-0.035452,-0.959173,-0.099825,0.053377,0.133207,0.000115,-0.299604,0.053377,0.000271,0.972858,0.000024,0.053575,0.000035,0.957975,0.000104,0.053180,0.399315,0.982815,-0.299706,0.053377,0.000272,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
52,0.433333,0.253459,-0.120295,-0.035509,-0.959180,-0.099825,0.053388,0.133198,0.000106,-0.299605,0.053377,0.000265,0.972802,0.000023,0.053607,0.000025,0.961216,0.000108,0.053180,0.399305,0.986112,-0.299706,0.053377,0.000272,0.000130,0.053607,0.000073,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
53,0.441667,0.253505,-0.120316,-0.035230,-0.959176,-0.099791,0.053399,0.133190,0.000105,-0.299558,0.053474,0.000236,0.972768,0.000070,0.053544,0.000027,0.960844,0.000114,0.053180,0.399307,0.987494,-0.299659,0.053474,0.000251,0.000184,0.053544,0.000069,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
54,0.450000,0.253504,-0.120313,-0.035151,-0.959179,-0.099818,0.053410,0.133177,0.000129,-0.299578,0.053512,0.000214,0.968238,0.000050,0.053537,0.000018,0.960627,0.000075,0.053180,0.399298,0.974433,-0.299683,0.053512,0.000176,0.000127,0.053537,0.000104,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
55,0.458333,0.253557,-0.120345,-0.035339,-0.959154,-0.099814,0.053355,0.133178,0.000096,-0.299596,0.053377,0.000247,0.968804,0.000032,0.053509,0.000003,0.964971,0.000121,0.053180,0.399283,0.993864,-0.299706,0.053377,0.000272,0.000162,0.053509,0.000011,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
56,0.466667,0.253630,-0.120404,-0.035216,-0.959132,-0.099823,0.053330,0.133160,0.000079,-0.299611,0.053377,0.000239,0.972038,0.000017,0.053435,-0.000020,0.971386,0.000126,0.053180,0.399260,0.997046,-0.299706,0.053377,0.000272,0.000136,0.053435,-0.000043,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
57,0.475000,0.253467,-0.120295,-0.035218,-0.959189,-0.099817,0.053422,0.133175,0.000128,-0.299577,0.053512,0.000212,0.967955,0.000051,0.053575,0.000017,0.960899,0.000076,0.053180,0.399297,0.974988,-0.299683,0.053512,0.000176,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537853,0.023431,0.313704
58,0.483333,0.253459,-0.120295,-0.035509,-0.959180,-0.099825,0.053388,0.133198,0.000106,-0.299605,0.053377,0.000265,0.972802,0.000023,0.053607,0.000025,0.961216,0.000108,0.053180,0.399305,0.986112,-0.299706,0.053377,0.000272,0.000130,0.053607,0.000073,0.000103,0.053180,0.399251,-0.538089,0.023303,0.313619
59,0.491667,0.253506,-0.120308,-0.035426,-0.959169,-0.099825,0.053372,0.133209,0.000117,-0.299603,0.053377,0.000272,0.972798,0.000025,0.053561,0.000037,0.957137,0.000103,0.053180,0.399317,0.982037,-0.299706,0.053377,0.000272,0.000130,0.053561,0.000106,0.000103,0.053180,0.399251,-0.537932,0.023464,0.313696
60,0.500000,0.253498,-0.120291,-0.035437,-0.959173,-0.099806,0.053375,0.133198,0.000125,-0.299580,0.053377,0.000256,0.965556,0.000048,0.053569,0.000029,0.954108,0.000115,0.053180,0.399309,0.986250,-0.299706,0.053377,0.000272,0.000188,0.053569,0.000072,0.000103,0.053180,0.399251,-0.538089,0.023303,0.313619
61,0.508333,0.253591,-0.120378,-0.035203,-0.959146,-0.099830,0.053354,0.133126,0.000121,-0.299611,0.053416,0.000194,0.959659,0.000017,0.053467,-0.000048,0.965161,0.000104,0.053180,0.399232,0.984402,-0.299730,0.053416,0.000196,0.000136,0.053467,-0.000069,0.000103,0.053180,0.399251,-0.538089,0.023303,0.313619
62,0.516667,0.253506,-0.120308,-0.035426,-0.959169,-0.099825,0.053372,0.133209,0.000117,-0.299603,0.053377,0.000272,0.972798,0.000025,0.053561,0.000037,0.957137,0.000103,0.053180,0.399317,0.982037,-0.299706,0.053377,0.000272,0.000130,0.053561,0.000106,0.000103,0.053180,0.399251,-0.537932,0.023464,0.313696
63,0.525000,0.253473,-0.120313,-0.035289,-0.959182,-0.099809,0.053410,0.133200,0.000097,-0.299579,0.053474,0.000252,0.979612,0.000049,0.053575,0.000034,0.963868,0.000103,0.053180,0.399314,0.983676,-0.299659,0.053474,0.000251,0.000130,0.053575,0.000099,0.000103,0.053180,0.399251,-0.537932,0.023464,0.313696
64,0.533333,0.253546,-0.120373,-0.035165,-0.959160,-0.099818,0.053385,0.133182,0.000070,-0.299595,0.053474,0.000244,0.982864,0.000033,0.053501,0.000011,0.973893,0.000108,0.053180,0.399291,0.990448,-0.299659,0.053474,0.000251,0.000104,0.053501,0.000045,0.000103,0.053180,0.399251,-0.537932,0.023464,0.313696
65,0.541667,0.253532,-0.120338,-0.035105,-0.959170,-0.099806,0.053400,0.133146,0.000110,-0.299569,0.053512,0.000188,0.963898,0.000058,0.053509,-0.000015,0.967892,0.000094,0.053180,0.399265,0.986038,-0.299683,0.053512,0.000176,0.000162,0.053509,0.000011,0.000103,0.053180,0.399251,-0.537932,0.023464,0.313696
