,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,0.175000,0.253751,-0.120104,-0.035338,-0.959133,-0.099771,0.053060,0.133078,0.000101,-0.299490,0.052999,0.000053,0.973331,0.000138,0.053182,-0.000050,0.962151,0.000039,0.052999,0.399230,0.988791,-0.299576,0.052999,0.000106,0.000265,0.053182,-0.000121,-0.000000,0.052999,0.399248,-0.490846,0.044687,0.368507
22,0.183333,0.253662,-0.120070,-0.035496,-0.959155,-0.099788,0.053090,0.133092,0.000070,-0.299509,0.052999,0.000070,0.979801,0.000119,0.053271,-0.000038,0.973889,0.000026,0.052999,0.399242,0.994058,-0.299576,0.052999,0.000106,0.000213,0.053271,-0.000079,-0.000000,0.052999,0.399248,-0.490651,0.044576,0.368749
23,0.191667,0.253662,-0.120070,-0.035496,-0.959155,-0.099788,0.053090,0.133092,0.000070,-0.299509,0.052999,0.000070,0.979801,0.000119,0.053271,-0.000038,0.973889,0.000026,0.052999,0.399242,0.994058,-0.299576,0.052999,0.000106,0.000213,0.053271,-0.000079,-0.000000,0.052999,0.399248,-0.490406,0.043853,0.368919
24,0.200000,0.253534,-0.119976,-0.035713,-0.959193,-0.099796,0.053133,0.133142,0.000082,-0.299507,0.052999,0.000106,0.982592,0.000120,0.053400,0.000020,0.969423,0.000000,0.052999,0.399300,0.986801,-0.299576,0.052999,0.000106,0.000190,0.053400,0.000074,-0.000000,0.052999,0.399248,-0.490575,0.043558,0.369100
25,0.208333,0.253751,-0.120104,-0.035338,-0.959133,-0.099771,0.053060,0.133078,0.000101,-0.299490,0.052999,0.000053,0.973331,0.000138,0.053182,-0.000050,0.962151,0.000039,0.052999,0.399230,0.988791,-0.299576,0.052999,0.000106,0.000265,0.053182,-0.000121,-0.000000,0.052999,0.399248,-0.490575,0.043558,0.369100
26,0.216667,0.253553,-0.119983,-0.035679,-0.959188,-0.099792,0.053126,0.133140,0.000083,-0.299503,0.052999,0.000103,0.981184,0.000125,0.053381,0.000019,0.968760,0.000002,0.052999,0.399299,0.987546,-0.299576,0.052999,0.000106,0.000202,0.053381,0.000068,-0.000000,0.052999,0.399248,-0.490703,0.043213,0.369421
27,0.225000,0.253553,-0.119983,-0.035679,-0.959188,-0.099792,0.053126,0.133140,0.000083,-0.299503,0.052999,0.000103,0.981184,0.000125,0.053381,0.000019,0.968760,0.000002,0.052999,0.399299,0.987546,-0.299576,0.052999,0.000106,0.000202,0.053381,0.000068,-0.000000,0.052999,0.399248,-0.490694,0.043180,0.369546
28,0.233333,0.253593,-0.120026,-0.035614,-0.959175,-0.099799,0.053113,0.133122,0.000057,-0.299517,0.052999,0.000095,0.984056,0.000111,0.053340,-0.000005,0.978662,0.000008,0.052999,0.399275,0.994576,-0.299576,0.052999,0.000106,0.000179,0.053340,0.000011,-0.000000,0.052999,0.399248,-0.491192,0.042681,0.369702
29,0.241667,0.253768,-0.120068,-0.035673,-0.959121,-0.099757,0.053187,0.133141,0.000104,-0.299490,0.052999,0.000137,0.973174,0.000138,0.053381,0.000004,0.969117,0.000080,0.053180,0.399284,0.979895,-0.299576,0.052999,0.000106,0.000202,0.053381,0.000068,0.000103,0.053180,0.399251,-0.491356,0.042459,0.369714
30,0.250000,0.253662,-0.120070,-0.035496,-0.959155,-0.099788,0.053090,0.133092,0.000070,-0.299509,0.052999,0.000070,0.979801,0.000119,0.053271,-0.000038,0.973889,0.000026,0.052999,0.399242,0.994058,-0.299576,0.052999,0.000106,0.000213,0.053271,-0.000079,-0.000000,0.052999,0.399248,-0.491534,0.042269,0.369591
