,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,finger:Unlabeled:5286,finger:Unlabeled:5286,finger:Unlabeled:5286,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E3571947000000000","8392B20CF49E3571947000000000","8392B20CF49E3571947000000000","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,0.175000,-0.000026,-0.000001,-0.000030,-1.000000,-0.025366,0.052345,0.063420,0.000037,0.068156,0.053320,-0.073666,0.993701,-0.230749,0.052266,-0.061066,0.991532,0.086496,0.051448,0.324991,0.987118,,,,0.068151,0.053320,-0.073676,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
22,0.183333,-0.000006,-0.000072,0.000136,-1.000000,-0.025340,0.052372,0.063472,0.000073,0.068163,0.053310,-0.073627,0.986686,-0.230741,0.052356,-0.060985,0.978453,0.086559,0.051448,0.325028,0.980263,,,,0.068153,0.053311,-0.073680,-0.230686,0.052356,-0.060927,0.086514,0.051448,0.325023
23,0.191667,-0.000001,-0.000015,0.000029,-1.000000,-0.025332,0.052345,0.063469,0.000039,0.068186,0.053303,-0.073619,0.994271,-0.230719,0.052285,-0.061011,0.985855,0.086537,0.051448,0.325038,0.990914,,,,0.068175,0.053303,-0.073632,-0.230685,0.052285,-0.060982,0.086514,0.051448,0.325023
24,0.200000,0.000000,0.000004,0.000039,-1.000000,-0.025344,0.052347,0.063451,0.000006,0.068180,0.053302,-0.073634,0.998506,-0.230726,0.052290,-0.061037,0.997735,0.086515,0.051448,0.325024,0.999162,,,,0.068174,0.053302,-0.073634,-0.230720,0.052290,-0.061036,0.086514,0.051448,0.325023
25,0.208333,0.000010,-0.000035,0.000117,-1.000000,-0.025346,0.052359,0.063470,0.000017,0.068167,0.053297,-0.073622,0.999590,-0.230738,0.052332,-0.061002,0.993876,0.086533,0.051448,0.325034,0.993868,,,,0.068175,0.053297,-0.073636,-0.230726,0.052332,-0.060977,0.086514,0.051448,0.325023
26,0.216667,-0.000001,-0.000001,-0.000001,-1.000000,-0.025348,0.052338,0.063451,0.000001,0.068174,0.053301,-0.073635,0.999724,-0.230731,0.052265,-0.061036,0.999885,0.086514,0.051448,0.325022,0.999832,,,,0.068174,0.053301,-0.073636,-0.230731,0.052265,-0.061035,0.086514,0.051448,0.325023
27,0.225000,-0.000135,-0.000013,-0.000049,-1.000000,-0.025375,0.052398,0.063471,0.000072,0.068143,0.053406,-0.073617,0.974452,-0.230762,0.052338,-0.061011,0.980532,0.086493,0.051448,0.325040,0.990858,,,,0.068062,0.053406,-0.073568,-0.230703,0.052339,-0.061043,0.086514,0.051448,0.325023
28,0.233333,-0.000142,-0.000008,-0.000172,-1.000000,-0.025396,0.052374,0.063456,0.000069,0.068124,0.053407,-0.073631,0.981590,-0.230781,0.052266,-0.061027,0.981664,0.086470,0.051448,0.325026,0.984875,,,,0.068061,0.053407,-0.073568,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
29,0.241667,-0.000013,-0.000022,-0.000016,-1.000000,-0.025355,0.052341,0.063436,0.000022,0.068162,0.053310,-0.073654,0.991715,-0.230743,0.052265,-0.061042,0.997493,0.086518,0.051448,0.325003,0.994215,,,,0.068153,0.053310,-0.073680,-0.230731,0.052265,-0.061035,0.086514,0.051448,0.325023
30,0.250000,-0.000026,-0.000001,-0.000031,-1.000000,-0.025366,0.052345,0.063420,0.000037,0.068156,0.053320,-0.073666,0.993686,-0.230749,0.052266,-0.061066,0.991514,0.086496,0.051448,0.324991,0.987122,,,,0.068151,0.053320,-0.073676,-0.230762,0.052266,-0.061087,0.086514,0.051448,0.325023
