,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,RigidBody 1,Marker1,Marker1,Marker1,Marker1,Marker2,Marker2,Marker2,Marker2,Marker3,Marker3,Marker3,Marker3,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker1,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker2,RigidBody 1:Marker3,RigidBody 1:Marker3,RigidBody 1:Marker3,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5036,Unlabeled:5036,Unlabeled:5036,Unlabeled:5037,Unlabeled:5037,Unlabeled:5037
,,"8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E35731","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000001","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000002","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E3573100000003","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E357013AC","8392B20CF49E357013AC","8392B20CF49E357013AC","8392B20CF49E357013AD","8392B20CF49E357013AD","8392B20CF49E357013AD"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Error Per Marker,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
306,2.550000,0.111220,-0.546787,-0.071226,-0.826790,-0.104766,0.052489,0.143142,0.000099,-0.006371,0.052523,0.008750,0.977186,-0.305323,0.052298,0.011917,0.965489,-0.002605,0.052647,0.408758,0.982931,-0.006440,0.052523,0.008746,-0.305230,0.052298,0.011947,-0.002628,0.052647,0.408732,-0.490475,0.050371,0.324851,,,,,,
307,2.558333,0.111214,-0.546788,-0.071217,-0.826791,-0.104765,0.052492,0.143144,0.000105,-0.006370,0.052524,0.008752,0.976013,-0.305322,0.052305,0.011919,0.963272,-0.002604,0.052647,0.408760,0.981746,-0.006442,0.052523,0.008747,-0.305223,0.052305,0.011953,-0.002629,0.052647,0.408733,-0.490291,0.050267,0.324885,,,,,,
308,2.566667,0.111207,-0.546792,-0.071199,-0.826790,-0.104765,0.052498,0.143146,0.000115,-0.006370,0.052524,0.008754,0.974128,-0.305322,0.052318,0.011922,0.959637,-0.002602,0.052652,0.408762,0.979958,-0.006447,0.052524,0.008746,-0.305214,0.052318,0.011961,-0.002632,0.052652,0.408732,-0.490129,0.050140,0.324902,,,,,,
309,2.575000,0.111186,-0.546805,-0.071179,-0.826786,-0.104761,0.052502,0.143154,0.000140,-0.006370,0.052524,0.008759,0.970518,-0.305322,0.052335,0.011935,0.951232,-0.002592,0.052647,0.408767,0.973457,-0.006451,0.052524,0.008745,-0.305195,0.052335,0.011993,-0.002635,0.052647,0.408724,-0.489952,0.050003,0.324988,,,,,,
310,2.583333,0.111165,-0.546815,-0.071139,-0.826786,-0.104753,0.052507,0.143167,0.000169,-0.006364,0.052519,0.008771,0.966022,-0.305315,0.052357,0.011951,0.940097,-0.002581,0.052646,0.408779,0.967109,-0.006454,0.052519,0.008746,-0.305161,0.052357,0.012030,-0.002640,0.052646,0.408726,-0.489754,0.049687,0.324998,,,,,,
311,2.591667,0.111140,-0.546835,-0.071109,-0.826778,-0.104731,0.052516,0.143195,0.000236,-0.006347,0.052520,0.008795,0.955744,-0.305298,0.052382,0.011987,0.914851,-0.002549,0.052645,0.408804,0.952439,-0.006459,0.052520,0.008746,-0.305081,0.052382,0.012117,-0.002645,0.052645,0.408728,-0.489588,0.049414,0.325056,,,,,,
312,2.600000,0.111120,-0.546857,-0.071081,-0.826769,-0.104720,0.052523,0.143215,0.000272,-0.006341,0.052520,0.008812,0.950893,-0.305292,0.052403,0.012015,0.901224,-0.002526,0.052645,0.408820,0.944035,-0.006461,0.052520,0.008748,-0.305042,0.052403,0.012176,-0.002644,0.052645,0.408730,-0.489589,0.049067,0.325058,,,,,,
313,2.608333,0.111090,-0.546862,-0.071044,-0.826773,-0.104706,0.052533,0.143227,0.000304,-0.006327,0.052522,0.008823,0.945354,-0.305278,0.052434,0.012027,0.888361,-0.002512,0.052644,0.408831,0.937963,-0.006462,0.052522,0.008747,-0.304994,0.052434,0.012210,-0.002645,0.052644,0.408735,-0.489588,0.048743,0.325139,,,,,,
314,2.616667,0.111080,-0.546868,-0.071021,-0.826773,-0.104698,0.052539,0.143240,0.000327,-0.006320,0.052521,0.008835,0.942116,-0.305272,0.052449,0.012041,0.879345,-0.002503,0.052646,0.408843,0.932975,-0.006462,0.052521,0.008748,-0.304964,0.052449,0.012244,-0.002649,0.052646,0.408740,-0.489628,0.048439,0.325218,,,,,,
315,2.625000,0.111051,-0.546881,-0.070986,-0.826770,-0.104674,0.052546,0.143262,0.000391,-0.006299,0.052521,0.008855,0.931525,-0.305251,0.052476,0.012067,0.856371,-0.002473,0.052643,0.408863,0.918871,-0.006461,0.052521,0.008753,-0.304885,0.052476,0.012314,-0.002649,0.052643,0.408737,-0.489570,0.048085,0.325273,,,,,,
316,2.633333,0.111021,-0.546917,-0.070938,-0.826755,-0.104641,0.052558,0.143301,0.000488,-0.006275,0.052519,0.008887,0.916688,-0.305226,0.052509,0.012120,0.820221,-0.002421,0.052646,0.408895,0.897417,-0.006464,0.052519,0.008754,-0.304768,0.052509,0.012442,-0.002647,0.052645,0.408737,-0.489378,0.047619,0.325241,,,,,,
317,2.641667,0.111020,-0.546926,-0.070940,-0.826749,-0.104627,0.052561,0.143317,0.000516,-0.006264,0.052523,0.008901,0.913402,-0.305215,0.052512,0.012141,0.808896,-0.002401,0.052648,0.408909,0.890577,-0.006456,0.052523,0.008753,-0.304729,0.052512,0.012492,-0.002646,0.052648,0.408742,-0.489104,0.047247,0.325187,,,,,,
318,2.650000,0.111003,-0.546937,-0.070915,-0.826747,-0.104612,0.052565,0.143323,0.000549,-0.006251,0.052521,0.008906,0.907851,-0.305203,0.052529,0.012150,0.797005,-0.002382,0.052646,0.408913,0.883119,-0.006453,0.052521,0.008750,-0.304685,0.052529,0.012525,-0.002641,0.052646,0.408734,-0.488600,0.046796,0.325136,,,,,,
319,2.658333,0.110914,-0.546954,-0.070778,-0.826759,-0.104588,0.052598,0.143341,0.000609,-0.006227,0.052521,0.008924,0.897376,-0.305178,0.052627,0.012168,0.773942,-0.002358,0.052646,0.408931,0.871850,-0.006454,0.052521,0.008751,-0.304596,0.052627,0.012583,-0.002641,0.052646,0.408740,-0.488139,0.046297,0.325000,,,,,,
320,2.666667,0.110881,-0.546963,-0.070731,-0.826761,-0.104568,0.052610,0.143353,0.000654,-0.006208,0.052522,0.008935,0.889962,-0.305159,0.052664,0.012181,0.757063,-0.002337,0.052646,0.408943,0.862533,-0.006450,0.052522,0.008750,-0.304531,0.052663,0.012629,-0.002639,0.052646,0.408740,-0.487535,0.045840,0.324932,,,,,,
321,2.675000,0.110989,-0.547019,-0.070920,-0.826694,-0.104490,0.052568,0.143447,0.000927,-0.006155,0.052522,0.009010,0.849431,-0.305106,0.052535,0.012313,0.655534,-0.002207,0.052646,0.409017,0.799799,-0.006446,0.052522,0.008750,-0.304205,0.052536,0.012997,-0.002637,0.052646,0.408733,-0.487018,0.045335,0.324914,,,,,,
322,2.683333,0.110945,-0.547033,-0.070859,-0.826695,-0.104470,0.052586,0.143454,0.000978,-0.006138,0.052526,0.009016,0.840811,-0.305088,0.052585,0.012323,0.636516,-0.002184,0.052647,0.409023,0.789461,-0.006443,0.052526,0.008745,-0.304132,0.052585,0.013046,-0.002630,0.052647,0.408728,-0.486516,0.044799,0.324916,,,,,,
323,2.691667,0.110862,-0.547046,-0.070729,-0.826709,-0.104445,0.052616,0.143462,0.001064,-0.006111,0.052524,0.009025,0.825370,-0.305062,0.052676,0.012330,0.604005,-0.002161,0.052646,0.409032,0.772489,-0.006443,0.052524,0.008739,-0.304007,0.052676,0.013116,-0.002631,0.052646,0.408723,-0.486042,0.044287,0.324882,,,,,,
324,2.700000,0.110806,-0.547059,-0.070632,-0.826716,-0.104429,0.052637,0.143471,0.001119,-0.006096,0.052522,0.009034,0.815725,-0.305046,0.052741,0.012339,0.584004,-0.002145,0.052648,0.409041,0.761365,-0.006441,0.052522,0.008741,-0.303930,0.052741,0.013165,-0.002631,0.052649,0.408722,-0.485617,0.043751,0.324805,,,,,,
325,2.708333,0.110793,-0.547071,-0.070624,-0.826711,-0.104419,0.052639,0.143479,0.001152,-0.006089,0.052522,0.009040,0.810752,-0.305040,0.052750,0.012352,0.570984,-0.002129,0.052644,0.409046,0.754138,-0.006440,0.052522,0.008738,-0.303885,0.052749,0.013210,-0.002627,0.052644,0.408721,-0.485303,0.043828,0.324706,,,,,,
326,2.716667,0.110713,-0.547126,-0.070508,-0.826695,-0.104389,0.052666,0.143517,0.001317,-0.006072,0.052520,0.009068,0.786053,-0.305022,0.052835,0.012408,0.508258,-0.002074,0.052643,0.409074,0.717921,-0.006439,0.052520,0.008731,-0.303676,0.052834,0.013427,-0.002624,0.052644,0.408722,-0.485124,0.043813,0.324671,,,,,,
327,2.725000,0.110546,-0.547107,-0.070230,-0.826754,-0.104414,0.052732,0.143464,0.001144,-0.006078,0.052521,0.009029,0.810100,-0.305028,0.053029,0.012329,0.573987,-0.002134,0.052647,0.409035,0.757733,-0.006438,0.052521,0.008733,-0.303878,0.053027,0.013167,-0.002622,0.052647,0.408716,-0.484976,0.043782,0.324704,,,,,,
328,2.733333,0.110725,-0.546998,-0.070487,-0.826780,-0.104513,0.052669,0.143360,0.000768,-0.006154,0.052522,0.008942,0.868926,-0.305105,0.052838,0.012189,0.715023,-0.002281,0.052648,0.408950,0.839734,-0.006439,0.052522,0.008737,-0.304358,0.052838,0.012710,-0.002622,0.052648,0.408719,-0.484946,0.043724,0.324740,,,,,,
329,2.741667,0.110492,-0.547117,-0.070136,-0.826762,-0.104402,0.052753,0.143480,0.001194,-0.006067,0.052518,0.009045,0.801397,-0.305017,0.053091,0.012344,0.555305,-0.002124,0.052649,0.409052,0.747910,-0.006438,0.052519,0.008742,-0.303807,0.053089,0.013221,-0.002624,0.052649,0.408726,-0.484895,0.043620,0.324778,,,,,,
330,2.750000,0.110485,-0.547135,-0.070146,-0.826750,-0.104405,0.052751,0.143499,0.001204,-0.006075,0.052520,0.009059,0.801613,-0.305025,0.053091,0.012372,0.550995,-0.002114,0.052643,0.409066,0.744687,-0.006440,0.052520,0.008747,-0.303805,0.053089,0.013270,-0.002623,0.052644,0.408737,-0.484895,0.043542,0.324832,,,,,,
331,2.758333,0.110454,-0.547145,-0.070099,-0.826752,-0.104399,0.052762,0.143510,0.001238,-0.006070,0.052519,0.009069,0.795713,-0.305020,0.053124,0.012384,0.538876,-0.002107,0.052643,0.409076,0.736711,-0.006440,0.052520,0.008755,-0.303765,0.053122,0.013309,-0.002625,0.052644,0.408738,-0.484951,0.043485,0.324854,,,,,,
332,2.766667,0.110578,-0.547026,-0.070267,-0.826800,-0.104490,0.052718,0.143396,0.000851,-0.006131,0.052518,0.008978,0.854449,-0.305081,0.052994,0.012224,0.684494,-0.002259,0.052641,0.408986,0.823064,-0.006443,0.052519,0.008756,-0.304247,0.052993,0.012802,-0.002628,0.052642,0.408736,-0.484919,0.043463,0.324875,,,,,,
333,2.775000,0.110563,-0.547031,-0.070239,-0.826800,-0.104490,0.052726,0.143410,0.000867,-0.006131,0.052519,0.008992,0.852326,-0.305082,0.053014,0.012239,0.677762,-0.002257,0.052644,0.408999,0.820028,-0.006447,0.052520,0.008762,-0.304227,0.053013,0.012832,-0.002635,0.052645,0.408748,-0.484898,0.043473,0.324846,,,,,,
334,2.783333,0.110556,-0.547039,-0.070228,-0.826798,-0.104494,0.052727,0.143416,0.000872,-0.006136,0.052518,0.008997,0.851648,-0.305087,0.053021,0.012248,0.675583,-0.002257,0.052644,0.409004,0.818869,-0.006453,0.052518,0.008764,-0.304227,0.053019,0.012847,-0.002638,0.052644,0.408752,-0.484774,0.043518,0.324805,,,,,,
335,2.791667,0.111464,-0.546821,-0.071630,-0.826699,-0.104795,0.052390,0.143209,0.000118,-0.006428,0.052517,0.008796,0.981880,-0.305379,0.052012,0.012027,0.959067,-0.002577,0.052640,0.408804,0.970213,-0.006454,0.052517,0.008767,-0.305286,0.052012,0.012115,-0.002643,0.052640,0.408748,-0.484682,0.043547,0.324728,,,,,,
336,2.800000,0.111472,-0.546821,-0.071648,-0.826697,-0.104803,0.052387,0.143207,0.000105,-0.006437,0.052520,0.008794,0.984328,-0.305388,0.052002,0.012026,0.963556,-0.002584,0.052639,0.408802,0.973141,-0.006457,0.052520,0.008767,-0.305306,0.052002,0.012106,-0.002644,0.052639,0.408750,-0.484598,0.043547,0.324643,,,,,,
337,2.808333,0.111465,-0.546822,-0.071629,-0.826698,-0.104815,0.052389,0.143203,0.000095,-0.006448,0.052517,0.008790,0.986332,-0.305399,0.052011,0.012022,0.967456,-0.002596,0.052640,0.408798,0.975268,-0.006464,0.052517,0.008765,-0.305327,0.052012,0.012096,-0.002652,0.052640,0.408750,-0.484568,0.043555,0.324593,,,,,,
338,2.816667,0.110224,-0.547203,-0.069748,-0.826774,-0.104394,0.052844,0.143541,0.001434,-0.006069,0.052517,0.009098,0.762628,-0.305018,0.053376,0.012421,0.465864,-0.002094,0.052640,0.409105,0.696195,-0.006468,0.052518,0.008761,-0.303527,0.053372,0.013515,-0.002654,0.052641,0.408741,-0.484587,0.043554,0.324562,,,,,,
339,2.825000,0.110244,-0.547214,-0.069787,-0.826761,-0.104403,0.052835,0.143540,0.001427,-0.006083,0.052517,0.009093,0.765787,-0.305032,0.053350,0.012427,0.467898,-0.002093,0.052638,0.409099,0.695957,-0.006473,0.052518,0.008751,-0.303553,0.053346,0.013531,-0.002659,0.052640,0.408734,-0.484634,0.043537,0.324525,,,,,,
340,2.833333,0.110265,-0.547209,-0.069813,-0.826759,-0.104407,0.052827,0.143528,0.001394,-0.006086,0.052515,0.009082,0.770764,-0.305035,0.053328,0.012415,0.480851,-0.002098,0.052638,0.409088,0.702837,-0.006474,0.052516,0.008746,-0.303599,0.053324,0.013484,-0.002656,0.052640,0.408725,-0.484674,0.043529,0.324523,,,,,,
341,2.841667,0.110292,-0.547199,-0.069854,-0.826758,-0.104411,0.052814,0.143524,0.001360,-0.006089,0.052512,0.009078,0.776613,-0.305038,0.053296,0.012408,0.492936,-0.002105,0.052635,0.409085,0.710497,-0.006473,0.052513,0.008744,-0.303639,0.053292,0.013448,-0.002656,0.052637,0.408729,-0.484732,0.043508,0.324489,,,,,,
342,2.850000,0.110304,-0.547194,-0.069869,-0.826759,-0.104416,0.052814,0.143517,0.001348,-0.006094,0.052515,0.009073,0.778718,-0.305043,0.053286,0.012400,0.497321,-0.002112,0.052639,0.409079,0.713231,-0.006476,0.052516,0.008739,-0.303658,0.053283,0.013430,-0.002661,0.052641,0.408725,-0.484825,0.043487,0.324498,,,,,,
343,2.858333,0.110323,-0.547188,-0.069891,-0.826759,-0.104416,0.052808,0.143514,0.001331,-0.006092,0.052515,0.009070,0.781169,-0.305041,0.053269,0.012396,0.503959,-0.002114,0.052642,0.409077,0.716636,-0.006473,0.052515,0.008741,-0.303678,0.053266,0.013408,-0.002658,0.052643,0.408724,-0.484896,0.043492,0.324521,,,,,,
344,2.866667,0.110307,-0.547179,-0.069874,-0.826768,-0.104415,0.052814,0.143508,0.001316,-0.006088,0.052517,0.009066,0.782596,-0.305038,0.053285,0.012384,0.508817,-0.002120,0.052640,0.409073,0.721244,-0.006473,0.052518,0.008739,-0.303685,0.053282,0.013377,-0.002657,0.052642,0.408727,-0.484937,0.043470,0.324522,,,,,,
345,2.875000,0.110633,-0.547027,-0.070359,-0.826784,-0.104555,0.052694,0.143369,0.000747,-0.006200,0.052517,0.008948,0.873795,-0.305150,0.052928,0.012203,0.722682,-0.002315,0.052638,0.408955,0.842949,-0.006471,0.052517,0.008743,-0.304427,0.052927,0.012716,-0.002653,0.052638,0.408727,-0.484998,0.043419,0.324514,,,,,,
346,2.883333,0.110685,-0.547015,-0.070435,-0.826778,-0.104570,0.052675,0.143359,0.000708,-0.006214,0.052516,0.008938,0.880839,-0.305165,0.052872,0.012193,0.737818,-0.002331,0.052639,0.408946,0.850579,-0.006471,0.052516,0.008743,-0.304485,0.052871,0.012679,-0.002655,0.052639,0.408726,-0.485034,0.043423,0.324534,,,,,,
347,2.891667,0.110698,-0.547006,-0.070455,-0.826781,-0.104575,0.052675,0.143367,0.000688,-0.006216,0.052521,0.008948,0.884393,-0.305167,0.052863,0.012197,0.744725,-0.002340,0.052643,0.408955,0.854960,-0.006467,0.052521,0.008755,-0.304506,0.052862,0.012671,-0.002657,0.052643,0.408742,-0.485090,0.043403,0.324534,,,,,,
348,2.900000,0.110733,-0.547002,-0.070508,-0.826774,-0.104589,0.052661,0.143357,0.000652,-0.006232,0.052519,0.008937,0.890573,-0.305183,0.052823,0.012189,0.758951,-0.002352,0.052642,0.408944,0.861613,-0.006468,0.052520,0.008756,-0.304563,0.052822,0.012637,-0.002654,0.052642,0.408737,-0.485163,0.043417,0.324536,,,,,,
349,2.908333,0.110756,-0.546994,-0.070548,-0.826773,-0.104594,0.052652,0.143356,0.000629,-0.006236,0.052520,0.008937,0.894377,-0.305187,0.052796,0.012187,0.767944,-0.002358,0.052641,0.408944,0.866266,-0.006464,0.052520,0.008763,-0.304591,0.052795,0.012617,-0.002651,0.052641,0.408742,-0.485665,0.043683,0.324932,,,,,,
350,2.916667,0.110791,-0.546982,-0.070598,-0.826772,-0.104604,0.052638,0.143349,0.000599,-0.006245,0.052518,0.008931,0.899343,-0.305196,0.052756,0.012177,0.778364,-0.002372,0.052639,0.408938,0.872882,-0.006464,0.052518,0.008763,-0.304628,0.052756,0.012587,-0.002652,0.052639,0.408746,-0.486438,0.043811,0.325290,,,,,,
351,2.925000,0.110550,-0.547116,-0.070239,-0.826746,-0.104466,0.052724,0.143488,0.001066,-0.006134,0.052514,0.009050,0.825526,-0.305084,0.053017,0.012358,0.602601,-0.002179,0.052640,0.409057,0.772329,-0.006465,0.052515,0.008760,-0.304024,0.053015,0.013149,-0.002652,0.052641,0.408750,-0.487496,0.043954,0.325756,,,,,,
352,2.933333,0.110581,-0.547101,-0.070292,-0.826748,-0.104476,0.052716,0.143470,0.001008,-0.006142,0.052520,0.009034,0.834456,-0.305092,0.052985,0.012336,0.625504,-0.002195,0.052643,0.409041,0.783896,-0.006460,0.052520,0.008761,-0.304101,0.052983,0.013074,-0.002647,0.052643,0.408741,-0.488764,0.043982,0.326311,,,,,,
353,2.941667,0.110599,-0.547079,-0.070302,-0.826759,-0.104485,0.052711,0.143445,0.000959,-0.006144,0.052517,0.009014,0.841202,-0.305094,0.052970,0.012301,0.643516,-0.002217,0.052645,0.409021,0.796279,-0.006460,0.052517,0.008754,-0.304152,0.052969,0.012992,-0.002645,0.052646,0.408738,-0.490247,0.043984,0.326913,,,,,,
354,2.950000,0.110642,-0.547066,-0.070377,-0.826755,-0.104498,0.052694,0.143433,0.000907,-0.006156,0.052519,0.009002,0.850381,-0.305107,0.052920,0.012287,0.662649,-0.002232,0.052643,0.409009,0.806888,-0.006456,0.052519,0.008750,-0.304220,0.052919,0.012941,-0.002644,0.052644,0.408737,-0.491723,0.044017,0.327570,,,,,,
355,2.958333,0.110674,-0.547060,-0.070420,-0.826751,-0.104505,0.052681,0.143424,0.000890,-0.006162,0.052516,0.008993,0.852993,-0.305113,0.052885,0.012278,0.669764,-0.002239,0.052643,0.409000,0.809559,-0.006456,0.052516,0.008749,-0.304248,0.052884,0.012917,-0.002645,0.052643,0.408728,-0.493324,0.044031,0.328212,,,,,,
356,2.966667,0.110695,-0.547054,-0.070466,-0.826748,-0.104515,0.052673,0.143409,0.000858,-0.006173,0.052520,0.008979,0.858867,-0.305124,0.052859,0.012264,0.681998,-0.002249,0.052641,0.408986,0.815859,-0.006456,0.052520,0.008741,-0.304295,0.052858,0.012881,-0.002645,0.052641,0.408720,-0.494851,0.044040,0.328753,,,,,,
357,2.975000,0.110718,-0.547027,-0.070485,-0.826762,-0.104528,0.052669,0.143381,0.000798,-0.006178,0.052521,0.008956,0.866914,-0.305128,0.052841,0.012224,0.703813,-0.002277,0.052646,0.408963,0.830790,-0.006455,0.052521,0.008735,-0.304356,0.052841,0.012784,-0.002642,0.052646,0.408719,-0.496347,0.044048,0.329324,,,,,,
358,2.983333,0.110785,-0.547009,-0.070586,-0.826756,-0.104549,0.052646,0.143363,0.000738,-0.006198,0.052521,0.008939,0.877829,-0.305148,0.052769,0.012204,0.726184,-0.002301,0.052647,0.408946,0.842618,-0.006453,0.052521,0.008730,-0.304440,0.052768,0.012724,-0.002645,0.052648,0.408715,-0.497925,0.044074,0.329805,,,,,,
359,2.991667,0.110820,-0.547003,-0.070655,-0.826749,-0.104566,0.052625,0.143342,0.000695,-0.006215,0.052518,0.008917,0.883946,-0.305166,0.052719,0.012184,0.743264,-0.002315,0.052638,0.408924,0.851190,-0.006459,0.052518,0.008726,-0.304506,0.052719,0.012667,-0.002639,0.052638,0.408701,-0.499445,0.044111,0.330282,,,,,,
360,3.000000,0.110861,-0.546984,-0.070711,-0.826752,-0.104587,0.052613,0.143334,0.000648,-0.006233,0.052519,0.008912,0.892272,-0.305184,0.052678,0.012171,0.759860,-0.002344,0.052641,0.408920,0.861568,-0.006462,0.052519,0.008728,-0.304568,0.052678,0.012623,-0.002650,0.052641,0.408712,-0.500930,0.044102,0.330707,,,,,,
361,3.008333,0.110902,-0.546978,-0.070760,-0.826746,-0.104603,0.052598,0.143331,0.000612,-0.006250,0.052515,0.008909,0.898851,-0.305200,0.052636,0.012168,0.773126,-0.002360,0.052643,0.408916,0.869000,-0.006465,0.052515,0.008731,-0.304621,0.052636,0.012597,-0.002652,0.052643,0.408718,-0.502376,0.044154,0.331086,,,,,,
362,3.016667,0.111172,-0.546853,-0.071170,-0.826757,-0.104792,0.052501,0.143168,0.000137,-0.006416,0.052520,0.008762,0.975979,-0.305367,0.052342,0.011972,0.951601,-0.002593,0.052642,0.408770,0.969698,-0.006468,0.052520,0.008733,-0.305249,0.052342,0.012056,-0.002656,0.052642,0.408717,-0.503796,0.044090,0.331409,,,,,,
363,3.025000,0.111182,-0.546849,-0.071190,-0.826757,-0.104798,0.052498,0.143167,0.000126,-0.006421,0.052521,0.008762,0.977428,-0.305372,0.052329,0.011970,0.956090,-0.002600,0.052642,0.408770,0.972291,-0.006470,0.052521,0.008738,-0.305265,0.052330,0.012044,-0.002656,0.052642,0.408721,-0.505215,0.044151,0.331691,,,,,,
364,3.033333,0.111021,-0.546932,-0.070951,-0.826744,-0.104677,0.052550,0.143282,0.000440,-0.006317,0.052515,0.008865,0.927104,-0.305268,0.052499,0.012110,0.838077,-0.002447,0.052637,0.408872,0.904923,-0.006474,0.052515,0.008738,-0.304861,0.052499,0.012412,-0.002661,0.052637,0.408722,-0.506688,0.044184,0.331958,,,,,,
365,3.041667,0.111050,-0.546917,-0.071001,-0.826746,-0.104694,0.052543,0.143277,0.000398,-0.006331,0.052520,0.008861,0.933872,-0.305282,0.052469,0.012100,0.854162,-0.002468,0.052639,0.408869,0.913562,-0.006473,0.052520,0.008749,-0.304918,0.052469,0.012372,-0.002663,0.052639,0.408730,-0.508115,0.044199,0.332226,,,,,,
366,3.050000,0.111073,-0.546910,-0.071033,-0.826744,-0.104700,0.052533,0.143273,0.000382,-0.006336,0.052518,0.008858,0.936178,-0.305287,0.052443,0.012095,0.860078,-0.002477,0.052638,0.408865,0.917470,-0.006476,0.052518,0.008751,-0.304938,0.052443,0.012353,-0.002662,0.052638,0.408733,-0.509622,0.044216,0.332457,,,,,,
367,3.058333,0.111103,-0.546892,-0.071074,-0.826749,-0.104710,0.052528,0.143258,0.000341,-0.006342,0.052524,0.008846,0.942265,-0.305294,0.052418,0.012074,0.875356,-0.002495,0.052644,0.408854,0.926973,-0.006472,0.052523,0.008753,-0.304982,0.052418,0.012299,-0.002657,0.052644,0.408736,-0.511248,0.044252,0.332719,,,,,,
368,3.066667,0.111128,-0.546869,-0.071104,-0.826758,-0.104728,0.052514,0.143236,0.000292,-0.006354,0.052517,0.008828,0.948975,-0.305305,0.052387,0.012043,0.893531,-0.002525,0.052640,0.408836,0.938335,-0.006473,0.052517,0.008754,-0.305038,0.052387,0.012226,-0.002659,0.052640,0.408737,-0.512846,0.044284,0.332928,,,,,,
369,3.075000,0.111152,-0.546856,-0.071139,-0.826761,-0.104740,0.052506,0.143221,0.000258,-0.006363,0.052518,0.008815,0.953795,-0.305315,0.052362,0.012024,0.906655,-0.002542,0.052640,0.408823,0.945901,-0.006473,0.052517,0.008755,-0.305080,0.052362,0.012179,-0.002656,0.052640,0.408735,-0.514538,0.044223,0.333132,,,,,,
370,3.083333,0.111158,-0.546844,-0.071156,-0.826767,-0.104748,0.052503,0.143207,0.000234,-0.006368,0.052519,0.008804,0.957193,-0.305320,0.052352,0.012006,0.915674,-0.002557,0.052637,0.408812,0.951284,-0.006472,0.052519,0.008753,-0.305107,0.052352,0.012141,-0.002657,0.052637,0.408733,-0.516219,0.044303,0.333307,,,,,,
371,3.091667,0.111167,-0.546838,-0.071163,-0.826769,-0.104744,0.052503,0.143201,0.000228,-0.006362,0.052521,0.008799,0.958202,-0.305314,0.052348,0.011997,0.917522,-0.002555,0.052642,0.408807,0.953121,-0.006465,0.052521,0.008748,-0.305105,0.052348,0.012129,-0.002652,0.052642,0.408731,-0.518024,0.044325,0.333515,,,,,,
372,3.100000,0.111180,-0.546826,-0.071185,-0.826773,-0.104750,0.052501,0.143188,0.000205,-0.006365,0.052524,0.008788,0.961592,-0.305317,0.052334,0.011980,0.926254,-0.002566,0.052643,0.408796,0.958508,-0.006462,0.052524,0.008746,-0.305129,0.052335,0.012092,-0.002650,0.052643,0.408729,-0.519828,0.044370,0.333659,,,,,,
373,3.108333,0.111205,-0.546818,-0.071218,-0.826772,-0.104758,0.052487,0.143176,0.000182,-0.006373,0.052518,0.008777,0.965046,-0.305324,0.052304,0.011966,0.934938,-0.002577,0.052639,0.408785,0.963611,-0.006463,0.052518,0.008743,-0.305158,0.052304,0.012061,-0.002648,0.052639,0.408726,-0.521692,0.044457,0.333706,,,,,,
374,3.116667,0.111235,-0.546793,-0.071259,-0.826780,-0.104783,0.052476,0.143149,0.000121,-0.006391,0.052517,0.008754,0.974299,-0.305343,0.052272,0.011930,0.957737,-0.002614,0.052639,0.408763,0.977097,-0.006462,0.052517,0.008743,-0.305233,0.052272,0.011979,-0.002651,0.052638,0.408726,-0.523540,0.044465,0.333791,,,,,,
